cod_apli_prod,descri_cod_apli_prod,num_cta,fecha_creacion,fecha_ultimo_pago,vlr_original,vlr_pagado,vlr_pendiente_pago,cod_trn,descri_cod_trn,estado_recuperacion,tasa_recuperacion,dias_gestion,dias_desde_creacion,banda_antiguedad,flag_reciente,pagada_total,flag_inconsistencia_contable,flag_fecha_invertida,flag_pago_mayor_original
S,AHORRO,96351872096,2025-07-02,2025-10-03,1660.01,1660.01,0.0,1128,RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,93,131,91+,0,1,0,0,0
S,AHORRO,99009555023,2024-12-21,2025-08-11,1221.23,1221.23,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,233,324,91+,0,1,0,0,0
S,AHORRO,45749855558,2025-03-08,2025-07-22,88.45,88.45,0.0,1248,CARGO MORA TARJETA A,PAGADA_TOTAL,1.0,136,247,91+,0,1,0,0,0
S,AHORRO,62346423533,2025-07-26,2025-08-06,4730.9,4730.9,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,11,107,91+,0,1,0,0,0
S,AHORRO,40578835753,2025-07-16,2025-09-30,34333.16,34333.16,0.0,2295,COMPRA INTERNACIONAL,PAGADA_TOTAL,1.0,76,117,91+,0,1,0,0,0
S,AHORRO,49891929885,2025-03-06,2025-10-09,49.94,49.94,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,217,249,91+,0,1,0,0,0
S,AHORRO,92988745829,2025-05-19,2025-10-15,3938.24,3938.24,0.0,176,COMISION RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,149,175,91+,0,1,0,0,0
S,AHORRO,97676071075,2025-04-18,2025-09-12,1834.95,1834.95,0.0,87,CARGO FISCAL IVA COMISION B,PAGADA_TOTAL,1.0,147,206,91+,0,1,0,0,0
S,AHORRO,85073692564,2025-04-24,2025-08-13,2458.04,2458.04,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,111,200,91+,0,1,0,0,0
S,AHORRO,84788471432,2025-01-10,2025-05-03,3109.38,3109.38,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,113,304,91+,0,1,0,0,0
S,AHORRO,54905071634,2025-05-09,2025-08-22,1722.59,1722.59,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,105,185,91+,0,1,0,0,0
S,AHORRO,43188140459,2025-07-09,2025-07-25,7918.37,7918.37,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,16,124,91+,0,1,0,0,0
S,AHORRO,49171668630,2025-06-09,2025-10-23,1472.03,1472.03,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,136,154,91+,0,1,0,0,0
S,AHORRO,36133406090,2025-04-07,2025-06-14,11148.99,0.0,11148.99,497,PAGO SERVICIO ELECTRONICO,SIN_PAGO,0.0,,217,91+,0,0,0,0,0
S,AHORRO,14061701666,2025-05-21,2025-10-11,6560.59,0.0,6560.59,2106,COMISION TRANSFERENCIA EXTERNA B,SIN_PAGO,0.0,,173,91+,0,0,0,0,0
S,AHORRO,42767062919,2025-04-21,2025-05-13,364.67,364.67,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,22,203,91+,0,1,0,0,0
S,AHORRO,36894846141,2025-04-14,2025-05-22,1008.05,1008.05,0.0,70,TRANSFERENCIA BILLETERA DIGITAL,PAGADA_TOTAL,1.0,38,210,91+,0,1,0,0,0
S,AHORRO,82120052694,2024-11-12,2025-08-16,157.67,157.67,0.0,137,COMISION RETIRO CANAL A,PAGADA_TOTAL,1.0,277,363,91+,0,1,0,0,0
S,AHORRO,68069291451,2025-05-24,2025-10-29,3124.41,3124.41,0.0,2107,CARGO FISCAL IVA TRASLADO,PAGADA_TOTAL,1.0,158,170,91+,0,1,0,0,0
S,AHORRO,26511437038,2024-11-15,2025-02-19,1487.68,1487.68,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,96,360,91+,0,1,0,0,0
S,AHORRO,90783560133,2025-06-06,2025-08-22,9144.88,4660.94,4483.94,87,CARGO FISCAL IVA COMISION B,PAGO_PARCIAL,0.5097,77,157,91+,0,0,0,0,0
S,AHORRO,99501202464,2025-07-25,2025-09-13,36894.66,0.0,36894.66,2106,COMISION TRANSFERENCIA EXTERNA B,SIN_PAGO,0.0,,108,91+,0,0,0,0,0
S,AHORRO,44380876682,2024-12-11,2025-04-17,5929.83,2917.09,3012.74,2106,COMISION TRANSFERENCIA EXTERNA B,PAGO_PARCIAL,0.4919,127,334,91+,0,0,0,0,0
S,AHORRO,84443321151,2025-05-02,2025-07-22,85.67,85.67,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,81,192,91+,0,1,0,0,0
S,AHORRO,85352974856,2024-11-29,2025-04-22,1119.5,1119.5,0.0,2107,CARGO FISCAL IVA TRASLADO,PAGADA_TOTAL,1.0,144,346,91+,0,1,0,0,0
S,AHORRO,97822810913,2025-05-19,2025-10-11,4599.48,4599.48,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,145,175,91+,0,1,0,0,0
S,AHORRO,16950252597,2024-11-14,2025-09-13,532.11,532.11,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,303,361,91+,0,1,0,0,0
S,AHORRO,92759986619,2025-01-17,2025-03-19,16155.5,16155.5,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,61,297,91+,0,1,0,0,0
S,AHORRO,70828260847,2025-02-26,2025-04-08,2596.64,2596.64,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,41,257,91+,0,1,0,0,0
S,AHORRO,35724244200,2025-04-17,2025-08-25,157.18,157.18,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,130,207,91+,0,1,0,0,0
S,AHORRO,45058872234,2024-11-27,2025-10-15,357.91,357.91,0.0,788,TRANSFERENCIA CANAL FISICO,PAGADA_TOTAL,1.0,322,348,91+,0,1,0,0,0
S,AHORRO,30719760344,2024-12-05,2025-01-05,27827.67,27827.67,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,31,340,91+,0,1,0,0,0
S,AHORRO,25026503559,2025-04-26,2025-07-18,1138.01,1138.01,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,83,198,91+,0,1,0,0,0
S,AHORRO,23809278607,2025-02-16,2025-02-21,2569.37,2569.37,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,5,267,91+,0,1,0,0,0
S,AHORRO,97668253073,2024-12-31,2025-06-30,803.06,395.05,408.01,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.4919,181,314,91+,0,0,0,0,0
S,AHORRO,48150626436,2024-12-20,2025-07-03,1844.35,1844.35,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,195,325,91+,0,1,0,0,0
S,AHORRO,15682950513,2025-03-27,2025-04-15,1742.69,0.0,1742.69,834,CARGO FISCAL TRANSACCIONAL,SIN_PAGO,0.0,,228,91+,0,0,0,0,0
S,AHORRO,54242783600,2025-05-29,2025-07-20,815.89,660.15,155.74,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.8091,52,165,91+,0,0,0,0,0
S,AHORRO,35950903644,2025-06-04,2025-07-05,1545.56,1545.56,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,31,159,91+,0,1,0,0,0
S,AHORRO,29045469771,2024-12-25,2025-08-22,23462.73,11542.15,11920.58,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.4919,240,320,91+,0,0,0,0,0
S,AHORRO,28668914281,2025-03-29,2025-05-10,6348.76,6348.76,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,42,226,91+,0,1,0,0,0
S,AHORRO,62111847617,2025-02-17,2025-08-22,3058.02,3058.02,0.0,2048,COMISION TRANSFERENCIA EXTERNA A,PAGADA_TOTAL,1.0,186,266,91+,0,1,0,0,0
S,AHORRO,63176523558,2024-12-25,2025-08-10,2276.74,1120.01,1156.73,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.4919,228,320,91+,0,0,0,0,0
S,AHORRO,54667192496,2025-03-02,2025-06-01,5602.78,2756.21,2846.57,788,TRANSFERENCIA CANAL FISICO,PAGO_PARCIAL,0.4919,91,253,91+,0,0,0,0,0
S,AHORRO,36111903715,2024-11-11,2025-05-12,5803.72,2855.06,2948.66,137,COMISION RETIRO CANAL A,PAGO_PARCIAL,0.4919,182,364,91+,0,0,0,0,0
S,AHORRO,53726630683,2025-04-12,2025-10-07,5411.48,5411.48,0.0,574,COMISION RETIRO INTERNACIONAL,PAGADA_TOTAL,1.0,178,212,91+,0,1,0,0,0
S,AHORRO,95366753150,2025-02-19,2025-04-11,13865.39,13865.39,0.0,1157,COMISION CONSULTA SALDO,PAGADA_TOTAL,1.0,51,264,91+,0,1,0,0,0
S,AHORRO,93385811806,2025-04-12,2025-09-17,4143.53,2038.35,2105.18,87,CARGO FISCAL IVA COMISION B,PAGO_PARCIAL,0.4919,158,212,91+,0,0,0,0,0
S,AHORRO,80382339396,2025-05-31,2025-06-11,368.2,368.2,0.0,1705,TRANSFERENCIA BOTON DIGITAL,PAGADA_TOTAL,1.0,11,163,91+,0,1,0,0,0
S,AHORRO,35011715267,2025-06-28,2025-10-27,4301.39,4301.39,0.0,137,COMISION RETIRO CANAL A,PAGADA_TOTAL,1.0,121,135,91+,0,1,0,0,0
S,AHORRO,56585937906,2025-01-17,2025-05-19,8381.84,8381.84,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,122,297,91+,0,1,0,0,0
S,AHORRO,82412333755,2025-04-04,2025-07-05,141.61,141.61,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,92,220,91+,0,1,0,0,0
S,AHORRO,86682309522,2025-04-21,2025-04-28,301.86,301.86,0.0,1705,TRANSFERENCIA BOTON DIGITAL,PAGADA_TOTAL,1.0,7,203,91+,0,1,0,0,0
S,AHORRO,43400653202,2025-01-09,2025-07-24,14798.8,14798.8,0.0,86,COMISION SERVICIO BANCARIO B,PAGADA_TOTAL,1.0,196,305,91+,0,1,0,0,0
S,AHORRO,51139249706,2024-12-02,2025-09-19,3088.85,3088.85,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,291,343,91+,0,1,0,0,0
S,AHORRO,37106417638,2025-03-16,2025-04-22,3566.75,1754.61,1812.14,176,COMISION RETIRO CORRESPONSAL B,PAGO_PARCIAL,0.4919,37,239,91+,0,0,0,0,0
S,AHORRO,60668093839,2025-07-18,2025-08-17,806.59,806.59,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,30,115,91+,0,1,0,0,0
S,AHORRO,53364452224,2025-08-02,2025-10-06,52598.4,0.0,52598.4,834,CARGO FISCAL TRANSACCIONAL,SIN_PAGO,0.0,,100,91+,0,0,0,0,0
S,AHORRO,32843913874,2025-03-02,2025-09-22,20786.5,20786.5,0.0,2048,COMISION TRANSFERENCIA EXTERNA A,PAGADA_TOTAL,1.0,204,253,91+,0,1,0,0,0
S,AHORRO,59568389609,2025-03-22,2025-08-01,22562.99,22562.99,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,132,233,91+,0,1,0,0,0
S,AHORRO,97278137572,2025-08-02,2025-10-06,2171.51,2171.51,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,65,100,91+,0,1,0,0,0
S,AHORRO,39052250494,2024-11-13,2025-08-05,29903.74,29903.74,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,PAGADA_TOTAL,1.0,265,362,91+,0,1,0,0,0
S,AHORRO,39661033076,2025-04-01,2025-08-22,1677.61,1677.61,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,143,223,91+,0,1,0,0,0
S,AHORRO,74182945575,2025-04-09,2025-10-29,439.72,439.72,0.0,1787,PAGO PUNTO EXTERNO,PAGADA_TOTAL,1.0,203,215,91+,0,1,0,0,0
S,AHORRO,97190182142,2025-01-26,2025-02-13,1261.79,0.0,1261.79,1157,COMISION CONSULTA SALDO,SIN_PAGO,0.0,,288,91+,0,0,0,0,0
S,AHORRO,95976845147,2025-01-25,2025-08-27,1155.85,1155.85,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,214,289,91+,0,1,0,0,0
S,AHORRO,67367762459,2025-08-04,2025-09-24,381.99,381.99,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,51,98,91+,0,1,0,0,0
S,AHORRO,22624164094,2025-04-10,2025-06-21,6299.25,6299.25,0.0,2107,CARGO FISCAL IVA TRASLADO,PAGADA_TOTAL,1.0,72,214,91+,0,1,0,0,0
S,AHORRO,44811228554,2024-11-14,2025-02-24,8919.78,8919.78,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,102,361,91+,0,1,0,0,0
S,AHORRO,65004135969,2025-06-04,2025-09-05,1676.16,1676.16,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,93,159,91+,0,1,0,0,0
S,AHORRO,60212407022,2025-05-04,2025-10-12,8443.56,8443.56,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,161,190,91+,0,1,0,0,0
S,AHORRO,19877333447,2025-06-14,2025-08-29,1150.63,566.04,584.59,1517,COBRO SERVICIO TRANSPORTE,PAGO_PARCIAL,0.4919,76,149,91+,0,0,0,0,0
S,AHORRO,53220609322,2025-02-23,2025-10-09,733.41,360.79,372.62,2107,CARGO FISCAL IVA TRASLADO,PAGO_PARCIAL,0.4919,228,260,91+,0,0,0,0,0
S,AHORRO,69204277348,2025-06-10,2025-06-11,1119.17,1119.17,0.0,1157,COMISION CONSULTA SALDO,PAGADA_TOTAL,1.0,1,153,91+,0,1,0,0,0
S,AHORRO,15433220927,2025-01-10,2025-05-14,1191.18,1191.18,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,124,304,91+,0,1,0,0,0
S,AHORRO,25065785352,2025-05-04,2025-09-20,4687.24,4687.24,0.0,1878,PAGO PLATAFORMA ELECTRONICA,PAGADA_TOTAL,1.0,139,190,91+,0,1,0,0,0
S,AHORRO,84267650406,2025-03-02,2025-06-30,957.83,0.0,957.83,627,TRANSFERENCIA BILLETERA A,SIN_PAGO,0.0,,253,91+,0,0,0,0,0
S,AHORRO,99007958746,2025-02-07,2025-04-08,6860.25,6860.25,0.0,371,COMISION CANAL TELEFONICO,PAGADA_TOTAL,1.0,60,276,91+,0,1,0,0,0
S,AHORRO,47041038338,2025-03-23,2025-04-03,139.85,0.0,139.85,2231,PAGO PROGRAMADO,SIN_PAGO,0.0,,232,91+,0,0,0,0,0
S,AHORRO,98997524099,2025-06-24,2025-09-19,780.79,780.79,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,PAGADA_TOTAL,1.0,87,139,91+,0,1,0,0,0
S,AHORRO,86916394339,2025-04-16,2025-10-30,9129.5,9129.5,0.0,2010,TRANSFERENCIA BANCA MOVIL,PAGADA_TOTAL,1.0,197,208,91+,0,1,0,0,0
S,AHORRO,64395965979,2024-11-30,2025-03-15,7867.94,0.0,7867.94,365,PAGO CANAL QR,SIN_PAGO,0.0,,345,91+,0,0,0,0,0
S,AHORRO,95008148277,2024-12-22,2025-07-05,735.61,735.61,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,PAGADA_TOTAL,1.0,195,323,91+,0,1,0,0,0
S,AHORRO,40586882010,2025-02-18,2025-10-31,299.2,299.2,0.0,176,COMISION RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,255,265,91+,0,1,0,0,0
S,AHORRO,79658589551,2025-08-02,2025-08-06,181.98,0.0,181.98,834,CARGO FISCAL TRANSACCIONAL,SIN_PAGO,0.0,,100,91+,0,0,0,0,0
S,AHORRO,35178431407,2025-07-06,2025-10-09,700.34,700.34,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,95,127,91+,0,1,0,0,0
S,AHORRO,32268727222,2025-02-20,2025-05-10,9384.73,9384.73,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,79,263,91+,0,1,0,0,0
S,AHORRO,15578685000,2025-01-20,2025-06-24,654.97,654.97,0.0,87,CARGO FISCAL IVA COMISION B,PAGADA_TOTAL,1.0,155,294,91+,0,1,0,0,0
D,CORRIENTE,70988709976,2025-04-26,2025-10-10,75.29,75.29,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,167,198,91+,0,1,0,0,0
S,AHORRO,42855496188,2025-03-27,2025-06-11,84.75,84.75,0.0,2287,RETIRO CANAL B,PAGADA_TOTAL,1.0,76,228,91+,0,1,0,0,0
S,AHORRO,48660074769,2025-02-10,2025-03-05,1032.82,1032.82,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,23,273,91+,0,1,0,0,0
S,AHORRO,38375846892,2025-02-22,2025-05-27,1161.63,1161.63,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,PAGADA_TOTAL,1.0,94,261,91+,0,1,0,0,0
S,AHORRO,84132736036,2024-11-29,2025-04-25,494.89,494.89,0.0,176,COMISION RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,147,346,91+,0,1,0,0,0
S,AHORRO,59732949239,2024-11-29,2024-12-18,2686.36,2686.36,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,19,346,91+,0,1,0,0,0
S,AHORRO,21254199574,2025-04-10,2025-06-21,638.89,638.89,0.0,627,TRANSFERENCIA BILLETERA A,PAGADA_TOTAL,1.0,72,214,91+,0,1,0,0,0
S,AHORRO,32228459035,2025-01-03,2025-07-23,2532.99,0.0,2532.99,1517,COBRO SERVICIO TRANSPORTE,SIN_PAGO,0.0,,311,91+,0,0,0,0,0
S,AHORRO,19320471201,2025-03-28,2025-08-26,2552.49,2552.49,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,151,227,91+,0,1,0,0,0
S,AHORRO,31582281894,2025-06-13,2025-10-14,643.79,643.79,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,123,150,91+,0,1,0,0,0
S,AHORRO,88769994000,2025-03-12,2025-04-13,13836.63,13836.63,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,32,243,91+,0,1,0,0,0
S,AHORRO,61895435266,2024-11-10,2025-07-31,379.11,379.11,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,263,365,91+,0,1,0,0,0
S,AHORRO,34104778164,2025-03-06,2025-04-28,14846.3,0.0,14846.3,2106,COMISION TRANSFERENCIA EXTERNA B,SIN_PAGO,0.0,,249,91+,0,0,0,0,0
S,AHORRO,68917881289,2025-05-30,2025-06-30,14533.33,14533.33,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,31,164,91+,0,1,0,0,0
S,AHORRO,68181779200,2025-01-19,2025-06-22,59584.59,59584.59,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,154,295,91+,0,1,0,0,0
S,AHORRO,64227378553,2025-04-26,2025-10-28,1815.36,0.0,1815.36,1157,COMISION CONSULTA SALDO,SIN_PAGO,0.0,,198,91+,0,0,0,0,0
S,AHORRO,10806676743,2025-01-01,2025-10-09,2943.65,2943.65,0.0,176,COMISION RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,281,313,91+,0,1,0,0,0
S,AHORRO,50513841518,2025-07-14,2025-09-01,11808.11,0.0,11808.11,1517,COBRO SERVICIO TRANSPORTE,SIN_PAGO,0.0,,119,91+,0,0,0,0,0
S,AHORRO,75840438943,2025-02-12,2025-04-14,2743.1,1349.43,1393.67,416,COMISION RETIRO CANAL C,PAGO_PARCIAL,0.4919,61,271,91+,0,0,0,0,0
S,AHORRO,42228797009,2024-12-23,2025-10-08,7514.56,0.0,7514.56,1833,CARGO FISCAL IVA B,SIN_PAGO,0.0,,322,91+,0,0,0,0,0
S,AHORRO,51425659334,2025-01-09,2025-03-01,1248.21,1248.21,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,51,305,91+,0,1,0,0,0
S,AHORRO,56387104636,2024-11-08,2025-08-11,787.03,787.03,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,276,367,91+,0,1,0,0,0
S,AHORRO,70425315358,2024-12-14,2025-01-07,402.2,0.0,402.2,1517,COBRO SERVICIO TRANSPORTE,SIN_PAGO,0.0,,331,91+,0,0,0,0,0
S,AHORRO,33362344705,2025-07-22,2025-09-30,520.24,520.24,0.0,1859,COMISION CONSIGNACION CANAL B,PAGADA_TOTAL,1.0,70,111,91+,0,1,0,0,0
S,AHORRO,60132847265,2025-01-15,2025-09-23,2504.72,2504.72,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,251,299,91+,0,1,0,0,0
S,AHORRO,15824883372,2025-03-30,2025-04-23,12843.8,12843.8,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,24,225,91+,0,1,0,0,0
S,AHORRO,31939542173,2025-04-27,2025-08-09,5339.09,0.0,5339.09,795,PAGO AUTOMATICO TARJETA B,SIN_PAGO,0.0,,197,91+,0,0,0,0,0
S,AHORRO,70674865079,2025-01-19,2025-10-21,9157.96,9157.96,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,275,295,91+,0,1,0,0,0
S,AHORRO,43210648011,2025-04-22,2025-06-10,3788.73,3788.73,0.0,1128,RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,49,202,91+,0,1,0,0,0
S,AHORRO,59388143317,2025-02-18,2025-10-19,1906.02,937.64,968.38,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.4919,243,265,91+,0,0,0,0,0
S,AHORRO,57461834716,2024-11-25,2025-07-08,17805.3,17805.3,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,225,350,91+,0,1,0,0,0
S,AHORRO,41928589107,2024-12-28,2025-09-27,425.38,425.38,0.0,334,COMISION CONSULTA EXTERNO,PAGADA_TOTAL,1.0,273,317,91+,0,1,0,0,0
S,AHORRO,65336636498,2025-04-05,2025-04-11,4531.03,4531.03,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,6,219,91+,0,1,0,0,0
S,AHORRO,27244034312,2025-01-19,2025-03-08,2442.01,0.0,2442.01,834,CARGO FISCAL TRANSACCIONAL,SIN_PAGO,0.0,,295,91+,0,0,0,0,0
S,AHORRO,18948164912,2025-01-23,2025-04-13,117013.3,112770.27,4243.03,176,COMISION RETIRO CORRESPONSAL B,PAGO_PARCIAL,0.9637,80,291,91+,0,0,0,0,0
S,AHORRO,45353496015,2025-02-02,2025-02-04,2930.78,2930.78,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,2,281,91+,0,1,0,0,0
S,AHORRO,38796359200,2025-01-12,2025-01-23,138982.99,68370.66,70612.33,137,COMISION RETIRO CANAL A,PAGO_PARCIAL,0.4919,11,302,91+,0,0,0,0,0
S,AHORRO,55580423851,2025-04-17,2025-10-22,13218.17,13218.17,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,188,207,91+,0,1,0,0,0
S,AHORRO,29354515607,2025-06-19,2025-08-15,12754.04,12754.04,0.0,176,COMISION RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,57,144,91+,0,1,0,0,0
S,AHORRO,99735938118,2024-12-12,2025-07-18,507.45,457.63,49.82,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.9018,218,333,91+,0,0,0,0,0
S,AHORRO,39445684081,2024-11-16,2025-05-13,782.39,782.39,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,178,359,91+,0,1,0,0,0
S,AHORRO,65649558682,2025-02-16,2025-06-15,8986.92,4420.98,4565.94,2107,CARGO FISCAL IVA TRASLADO,PAGO_PARCIAL,0.4919,119,267,91+,0,0,0,0,0
S,AHORRO,46707833749,2025-07-01,2025-07-09,1459.76,1459.76,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,8,132,91+,0,1,0,0,0
S,AHORRO,15874406932,2025-06-27,2025-09-01,78.91,78.91,0.0,87,CARGO FISCAL IVA COMISION B,PAGADA_TOTAL,1.0,66,136,91+,0,1,0,0,0
S,AHORRO,87536673350,2025-02-22,2025-09-29,13692.24,13692.24,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,219,261,91+,0,1,0,0,0
S,AHORRO,44915877052,2025-06-11,2025-06-26,428.15,428.15,0.0,627,TRANSFERENCIA BILLETERA A,PAGADA_TOTAL,1.0,15,152,91+,0,1,0,0,0
S,AHORRO,41642147834,2024-12-20,2025-03-30,1138.41,1138.41,0.0,1288,COMPRA ESTABLECIMIENTO A,PAGADA_TOTAL,1.0,100,325,91+,0,1,0,0,0
S,AHORRO,11993485980,2025-06-04,2025-06-14,1668.14,1668.14,0.0,1642,CXC DEPOSITO CANAL,PAGADA_TOTAL,1.0,10,159,91+,0,1,0,0,0
S,AHORRO,96257693323,2024-11-09,2025-06-11,2091.73,2091.73,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,214,366,91+,0,1,0,0,0
S,AHORRO,94824833944,2024-11-18,2025-01-02,35341.21,26117.74,9223.47,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.739,45,357,91+,0,0,0,0,0
S,AHORRO,28051623571,2025-02-07,2025-06-28,321.26,321.26,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,141,276,91+,0,1,0,0,0
S,AHORRO,70670024741,2025-05-27,2025-10-12,1012.44,1012.44,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,138,167,91+,0,1,0,0,0
S,AHORRO,58355412696,2025-01-16,2025-06-05,3729.93,2642.84,1087.09,1517,COBRO SERVICIO TRANSPORTE,PAGO_PARCIAL,0.7085,140,298,91+,0,0,0,0,0
S,AHORRO,71715808242,2025-07-15,2025-08-16,870.75,870.75,0.0,1705,TRANSFERENCIA BOTON DIGITAL,PAGADA_TOTAL,1.0,32,118,91+,0,1,0,0,0
S,AHORRO,72275214602,2024-12-27,2025-05-10,2734.25,0.0,2734.25,834,CARGO FISCAL TRANSACCIONAL,SIN_PAGO,0.0,,318,91+,0,0,0,0,0
S,AHORRO,52616572412,2025-03-30,2025-08-30,3189.88,3189.88,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,153,225,91+,0,1,0,0,0
S,AHORRO,73589007280,2025-04-30,2025-11-02,7985.51,7985.51,0.0,333,CARGO FISCAL IVA A,PAGADA_TOTAL,1.0,186,194,91+,0,1,0,0,0
S,AHORRO,50215918247,2025-06-06,2025-08-14,1627.97,1627.97,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,69,157,91+,0,1,0,0,0
